date,ticker,close,ret_1d,fwd_ret_1d,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,mom_5,mom_10,mom_20,vol_5,vol_10,vol_20,rsi_14,vol_z20,dow_1,dow_2,dow_3,dow_4,sentiment_mean,sentiment_sum,news_count,sent_mean_roll3,sent_mean_roll5,sent_mean_roll7,sent_sum_roll3,sent_sum_roll5,sent_sum_roll7,news_count_roll3,news_count_roll5,news_count_roll7,sentiment_mean_isna,sentiment_sum_isna,news_count_isna,sent_mean_roll3_isna,sent_mean_roll5_isna,sent_mean_roll7_isna,sent_sum_roll3_isna,sent_sum_roll5_isna,sent_sum_roll7_isna,news_count_roll3_isna,news_count_roll5_isna,news_count_roll7_isna,fwd_ret_1d,date,ticker
2025-08-25,AMZN,227.94000244140625,-0.003932852258726305,0.0033781006590050122,0.031043025385826706,-0.008310623433453124,-0.018420231785569063,0.0019911124801876845,0.00809342754664466,0.004105598876218419,0.014200331273747313,0.019815116922390977,0.01678245386004946,0.024905745432308234,0.6831913038610549,-0.9311611582283609,False,False,False,False,0.0,0.0,0.0,0.0,0.31562648070919824,0.31562648070919824,0.0,32.47371078282595,32.47371078282595,0.0,103.0,103.0,1,1,1,1,0,0,1,0,0,1,0,0,0.0033781006590050122,2025-08-25,AMZN
2025-08-26,AMZN,228.7100067138672,0.0033781006590050122,0.0017926124405795996,-0.003932852258726305,0.031043025385826706,-0.008310623433453124,-0.01503309388634011,0.010872957851346676,0.004294554611261381,0.0181473680776969,0.01868218454895947,0.016762679724028447,0.024867037445664052,0.6034260742898202,-0.7767667641780752,True,False,False,False,0.0,0.0,0.0,0.0,0.32278982675349227,0.31562648070919824,0.0,15.816701510921122,32.47371078282595,0.0,49.0,103.0,1,1,1,1,0,0,1,0,0,1,0,0,0.0017926124405795996,2025-08-26,AMZN
2025-08-27,AMZN,229.1199951171875,0.0017926124405795996,0.0108240705271474,0.0033781006590050122,-0.003932852258726305,0.031043025385826706,-0.018420231785569063,0.007953806263428564,0.004084334667129985,0.020215493740338042,0.015394102260247951,0.016343721479337905,0.024857835156083294,0.5981000729959107,-0.9221368378922532,False,True,False,False,-0.13727608323097235,-0.2745521664619447,2.0,-0.13727608323097235,-0.13727608323097235,0.16465895939580805,-0.2745521664619447,-0.2745521664619447,32.199158616364,2.0,2.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108240705271474,2025-08-27,AMZN
2025-08-28,AMZN,231.6000061035156,0.0108240705271474,-0.011226278216735053,0.0017926124405795996,0.0033781006590050122,-0.003932852258726305,-0.008310623433453124,0.010286093939724239,0.014676916116169059,0.03183498790378558,0.013595172110396877,0.01393652167064604,0.02467303625742302,0.6367823402000592,-0.38174078064342426,False,False,True,False,0.231710190456864,8.573277046903968,37.0,0.04721705361294583,0.04721705361294583,0.13907464465979466,8.298724880442023,8.298724880442023,24.115426391363144,39.0,39.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011226278216735053,2025-08-28,AMZN
2025-08-29,AMZN,229.0,-0.011226278216735053,-0.015982548742835556,0.0108240705271474,0.0017926124405795996,0.0033781006590050122,0.031043025385826706,-0.0011950856735403192,0.004178962570959399,0.017022921592517726,0.008263511851080893,0.014410835696307777,0.015615291492125894,0.6139726721600741,-0.8215302249711833,False,False,False,True,0.2174367679334763,7.827723645605147,36.0,0.10395695838645598,0.10395695838645598,0.10395695838645598,16.12644852604717,16.12644852604717,16.12644852604717,75.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015982548742835556,2025-08-29,AMZN
2025-09-02,AMZN,225.33999633789065,-0.015982548742835556,0.0028845707190781056,-0.011226278216735053,0.0108240705271474,0.0017926124405795996,-0.003932852258726305,-0.014924348880669958,-0.009198366438983197,-0.002264778410647872,0.011046557829745568,0.015128502790732988,0.015711477895908432,0.5519183401351442,0.28892846383776766,True,False,False,False,0.41900371291951555,31.00627475604415,74.0,0.2893835571032853,0.18271864701972088,0.18271864701972088,47.407275448553264,47.13272328209132,47.13272328209132,147.0,149.0,149.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028845707190781056,2025-09-02,AMZN
2025-09-03,AMZN,225.9900054931641,0.0028845707190781056,0.042877945692648245,-0.015982548742835556,-0.011226278216735053,0.0108240705271474,0.0033781006590050122,-0.00972786079159571,-0.0054570030821033955,-0.0020908213465405945,0.010985814067484563,0.014540231995121273,0.01563290451083857,0.5205283748473422,-0.5543681237390937,False,True,False,False,0.142563090297497,5.132271250709892,36.0,0.25966785705016293,0.17468753567527612,0.17468753567527612,43.96626965235919,52.26499453280121,52.26499453280121,146.0,185.0,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0.042877945692648245,2025-09-03,AMZN
2025-09-04,AMZN,235.67999267578125,0.042877945692648245,-0.014214150326010255,0.0028845707190781056,-0.015982548742835556,-0.011226278216735053,0.0017926124405795996,0.026829639644285974,0.03179707668303555,0.03763447117732133,0.023306973787195456,0.01863001684452532,0.015995564073196585,0.5616797151873155,2.348725443810872,False,False,True,False,0.36716155911033804,8.077554300427437,22.0,0.3095761207757835,0.2755750641435382,0.20676653958111976,44.21610030718148,60.61710099969059,60.34254883322865,132.0,205.0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014214150326010255,2025-09-04,AMZN
2025-09-05,AMZN,232.3300018310547,-0.014214150326010255,0.015107797009308976,0.042877945692648245,0.0028845707190781056,-0.015982548742835556,0.0108240705271474,0.011590655084582124,0.012529696550762193,0.02081796380352574,0.02463019443435567,0.019195417539746303,0.016452032639349475,0.5157005163023328,0.19188678725016384,False,False,False,True,0.4489721504368765,15.265053114853801,34.0,0.3195655999482372,0.31902745613954064,0.24136734113194214,28.474878665991127,67.30887706764042,75.60760194808245,92.0,202.0,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0.015107797009308976,2025-09-05,AMZN
2025-09-08,AMZN,235.83999633789065,0.015107797009308976,0.010176429751274751,-0.014214150326010255,0.042877945692648245,0.0028845707190781056,-0.011226278216735053,0.020793286904176478,0.024700727879806372,0.03325526164311343,0.024209472917908113,0.017341559654214966,0.01666871270063772,0.5489312837796327,-0.08126716203131525,False,False,False,False,0.0,0.0,0.0,0.40806685477360727,0.34442512819105675,0.3044745785257612,23.342607415281236,59.48115342203528,75.88215411454439,56.0,166.0,239.0,1,1,1,0,0,0,0,0,0,0,0,0,0.010176429751274751,2025-09-08,AMZN
2025-09-09,AMZN,238.2400054931641,0.010176429751274751,-0.03320182790348525,0.015107797009308976,-0.014214150326010255,0.042877945692648245,-0.015982548742835556,0.019793186766765558,0.03051670681137031,0.03991115479280971,0.020824850393075654,0.017275023089385364,0.016593562925303663,0.6179388070183537,-0.7193787267248144,True,False,False,False,0.0,0.0,0.0,0.4489721504368765,0.3195655999482372,0.31902745613954064,15.265053114853801,28.474878665991127,67.30887706764042,34.0,92.0,202.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.03320182790348525,2025-09-09,AMZN
2025-09-10,AMZN,230.3300018310547,-0.03320182790348525,-0.0016498279850283293,0.010176429751274751,0.015107797009308976,-0.014214150326010255,0.0028845707190781056,-0.017715485104407902,-0.00439598650719053,0.0034438611563767374,0.029106038937169378,0.0210204216994943,0.01854647487268082,0.5692438827840215,2.096786360051185,False,True,False,False,0.0,0.0,0.0,0.0,0.40806685477360727,0.34442512819105675,0.0,23.342607415281236,59.48115342203528,0.0,56.0,166.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.0016498279850283293,2025-09-10,AMZN
2025-09-11,AMZN,229.9499969482422,-0.0016498279850283293,-0.00782780202498956,-0.03320182790348525,0.010176429751274751,0.015107797009308976,0.042877945692648245,-0.014519724746716478,-0.006395036749695326,0.0006135413089904951,0.019530859726952343,0.021032434138363768,0.018349927264271086,0.5877192863240328,0.14112296693818283,False,False,True,False,0.0,0.0,0.0,0.0,0.4489721504368765,0.31956559994823713,0.0,15.265053114853801,28.474878665991127,0.0,34.0,92.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.00782780202498956,2025-09-11,AMZN
2025-09-12,AMZN,228.1499938964844,-0.00782780202498956,0.014376501718361023,-0.0016498279850283293,-0.03320182790348525,0.010176429751274751,-0.014214150326010255,-0.01871814016845963,-0.012700976695226185,-0.0066074026528636365,0.01895813962813653,0.020847249133864442,0.017279886427566074,0.49148355604997535,0.37076795210375113,False,False,False,True,0.16762229238691576,5.699157941155136,34.0,0.16762229238691576,0.16762229238691576,0.32791866731137675,5.699157941155136,5.699157941155136,29.041765356436372,34.0,34.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0.014376501718361023,2025-09-12,AMZN
2025-09-15,AMZN,231.42999267578125,0.014376501718361023,0.011320962964584513,-0.00782780202498956,-0.0016498279850283293,-0.03320182790348525,0.015107797009308976,-0.0008203328497803364,0.0004409078211762285,0.00758636601690843,0.018780888723725842,0.021064522082388997,0.01759690270462265,0.5406853465526033,-0.103965474061442,False,False,False,False,0.44991775616553836,26.095229857601225,58.0,0.3087700242762271,0.3087700242762271,0.3555040663297769,31.79438779875636,31.79438779875636,47.05944091361016,92.0,92.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0.011320962964584513,2025-09-15,AMZN
2025-09-16,AMZN,234.0500030517578,0.011320962964584513,-0.010382430689534927,0.014376501718361023,-0.00782780202498956,-0.0016498279850283293,0.010176429751274751,0.01416057319867603,0.007971627940280168,0.018425667342169882,0.018996895656542532,0.020339029436277765,0.017768800221919304,0.5596780715841145,0.3191154867928739,True,False,False,False,0.33836017936669494,12.519326636567712,37.0,0.318633409306383,0.318633409306383,0.318633409306383,44.31371443532407,44.31371443532407,44.31371443532407,129.0,129.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010382430689534927,2025-09-16,AMZN
2025-09-17,AMZN,231.6199951171875,-0.010382430689534927,-0.0016837898189711042,0.011320962964584513,0.014376501718361023,-0.00782780202498956,-0.03320182790348525,0.0025103825679111402,-0.004906311505032845,0.007060974876577086,0.01117837455755619,0.020845189810407384,0.017581526738756976,0.5267322265989314,0.7049718429285402,False,True,False,False,0.05966662398229044,1.7899987194687133,30.0,0.28264818650484125,0.25389171297535984,0.2538917129753599,40.40455521363765,46.103713154792786,46.103713154792786,125.0,159.0,159.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016837898189711042,2025-09-17,AMZN
2025-09-18,AMZN,231.22999572753903,-0.0016837898189711042,0.0010811746080494622,-0.010382430689534927,0.011320962964584513,0.014376501718361023,-0.0016498279850283293,-0.00028535023228082323,-0.004678962673729803,0.0037461818625410537,0.011180524536745019,0.015323771629906996,0.01700066654560504,0.49585840438499396,0.22027284402304825,False,False,True,False,0.19613328694206913,8.041464764624834,41.0,0.1980533634303515,0.24234002776870173,0.24234002776870173,22.35079012066126,54.14517791941762,54.14517791941762,108.0,200.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010811746080494622,2025-09-18,AMZN
2025-09-19,AMZN,231.47999572753903,0.0010811746080494622,-0.016632067201427292,-0.0016837898189711042,-0.010382430689534927,0.011320962964584513,-0.00782780202498956,-0.0020779297461560597,-0.0032381496117476205,0.00275726514888186,0.010041861188642094,0.01469727962585432,0.01683652686079843,0.5293005008191369,3.4242784848810572,False,False,False,True,0.4042615591180186,17.3832470420748,43.0,0.22002049001412605,0.2896678811149223,0.26932694966025456,27.214710526168346,65.82926702033728,71.52842496149242,114.0,209.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016632067201427292,2025-09-19,AMZN
2025-09-22,AMZN,227.6300048828125,-0.016632067201427292,-0.030400202172415014,0.0010811746080494622,-0.0016837898189711042,-0.010382430689534927,0.014376501718361023,-0.01544966754408783,-0.016338867539907875,-0.013662161187242172,0.010764245371708225,0.014432594540151176,0.015892097258417146,0.5269349330051136,0.37693303321991284,False,False,False,False,0.0,0.0,0.0,0.3001974230300439,0.24960541235226827,0.26932694966025456,25.424711806699634,39.73403716273606,71.52842496149242,84.0,151.0,243.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.030400202172415014,2025-09-22,AMZN
2025-09-23,AMZN,220.7100067138672,-0.030400202172415014,-0.0022654160880354324,-0.016632067201427292,0.0010811746080494622,-0.0016837898189711042,0.011320962964584513,-0.034235575154941134,-0.03896224819373517,-0.04214664402131074,0.012643131840050366,0.015816001302356164,0.017266615587465346,0.445879469824603,1.6034743096941015,True,False,False,False,0.0,0.0,0.0,0.4042615591180186,0.22002049001412605,0.2896678811149223,17.3832470420748,27.214710526168346,65.82926702033728,43.0,114.0,209.0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0022654160880354324,2025-09-23,AMZN
2025-09-24,AMZN,220.2100067138672,-0.0022654160880354324,-0.009354764790773018,-0.030400202172415014,-0.016632067201427292,0.0010811746080494622,-0.010382430689534927,-0.02670471503942573,-0.03689542989235528,-0.04255061679418759,0.01334097210484338,0.01300606503750802,0.01722930683220295,0.3046226138041733,0.3652847448771812,False,True,False,False,0.0,0.0,0.0,0.0,0.3001974230300439,0.24960541235226827,0.0,25.424711806699634,39.73403716273606,0.0,84.0,151.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.009354764790773018,2025-09-24,AMZN
2025-09-25,AMZN,218.1499938964844,-0.009354764790773018,0.007471945580644457,-0.0022654160880354324,-0.030400202172415014,-0.016632067201427292,-0.0016837898189711042,-0.024530968410725995,-0.040955593325343154,-0.04923993975675134,0.012567023001917326,0.013052765861590243,0.017288836293105514,0.3148825650803096,0.44705680273827914,False,False,True,False,0.0,0.0,0.0,0.0,0.4042615591180186,0.22002049001412605,0.0,17.3832470420748,27.214710526168346,0.0,43.0,114.0,1,1,1,1,0,0,1,0,0,1,0,0,0.007471945580644457,2025-09-25,AMZN
2025-09-26,AMZN,219.77999877929688,0.007471945580644457,0.01087450815780766,-0.009354764790773018,-0.0022654160880354324,-0.030400202172415014,0.0010811746080494622,-0.0068505684825583835,-0.03022120103608328,-0.03966232389097324,0.014364738467189185,0.0135929985474091,0.01717066602477474,0.2795170484893481,-0.19267676085294272,False,False,False,True,0.0636197220534086,0.318098610267043,5.0,0.0636197220534086,0.0636197220534086,0.22133818937116545,0.318098610267043,0.318098610267043,25.742810416966677,5.0,5.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087450815780766,2025-09-26,AMZN
2025-09-29,AMZN,222.1699981689453,0.01087450815780766,-0.011702709034319914,0.007471945580644457,-0.009354764790773018,-0.0022654160880354324,-0.016632067201427292,0.008928072636392503,-0.01565332189157964,-0.027768361317373147,0.01642262112970585,0.013113729087931751,0.017288661440571798,0.2793189749186652,-0.09575919856257113,False,False,False,False,0.45151199447646945,32.05735160782933,71.0,0.25756585826493905,0.25756585826493905,0.30646442521596556,32.375450218096375,32.375450218096375,49.758697260171175,76.0,76.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011702709034319914,2025-09-29,AMZN
2025-09-30,AMZN,219.57000732421875,-0.011702709034319914,0.004827606336181178,0.01087450815780766,0.007471945580644457,-0.009354764790773018,-0.030400202172415014,-0.0018456270254090246,-0.020891364627684927,-0.037931499572010585,0.009984100461718923,0.012108113278956733,0.017123991722247697,0.3270098532949227,0.12718336139153782,True,False,False,False,0.12893485807051713,5.673133755102754,44.0,0.21468885820013173,0.21468885820013173,0.21468885820013173,38.04858397319913,38.04858397319913,38.04858397319913,120.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0.004827606336181178,2025-09-30,AMZN
2025-10-01,AMZN,220.6300048828125,0.004827606336181178,0.008067800117405932,-0.011702709034319914,0.01087450815780766,0.007471945580644457,-0.0022654160880354324,0.0025902220797964226,-0.011319419529016606,-0.03215049532043235,0.010258651433470283,0.012487600589080994,0.017153615269907774,0.35336708687172547,-0.19590753819962278,False,True,False,False,0.21546404922381043,10.773202461190522,50.0,0.265303633923599,0.2148826559560514,0.2148826559560514,48.50368782412261,48.82178643438965,48.82178643438965,165.0,170.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0.008067800117405932,2025-10-01,AMZN
2025-10-02,AMZN,222.41000366210935,0.008067800117405932,-0.013039023009410733,0.004827606336181178,-0.011702709034319914,0.01087450815780766,-0.009354764790773018,0.006780985556465335,0.0006118645709543014,-0.021494030973162492,0.008987182445780829,0.013120805589857305,0.013922472872315657,0.409634942051286,-0.31157030514690814,False,False,True,False,0.3742213247600815,10.852418418042364,29.0,0.23954007735146968,0.24675038971685742,0.24675038971685742,27.298754634335637,59.67420485243201,59.67420485243201,123.0,199.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013039023009410733,2025-10-02,AMZN
2025-10-03,AMZN,219.50999450683597,-0.013039023009410733,0.00633228292302257,0.008067800117405932,0.004827606336181178,-0.011702709034319914,0.007471945580644457,-0.006103501760034158,-0.0070880617723469985,-0.03152156835990616,0.011329505100657717,0.013295382722582015,0.013874165107038731,0.3100702592949493,-0.1834296314520145,False,False,False,True,0.33482560004839407,9.375116801355034,28.0,0.30817032467742866,0.3009915653158545,0.2614295914387802,31.000737680587918,68.73122304352,69.04932165378705,107.0,222.0,227.0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633228292302257,2025-10-03,AMZN
2025-10-06,AMZN,220.8999938964844,0.00633228292302257,0.003983725247293846,-0.013039023009410733,0.008067800117405932,0.004827606336181178,0.01087450815780766,0.0013417392288703756,0.0022503813001093498,-0.02216617777233776,0.010360762220557025,0.013085911264245685,0.013410988886962025,0.2819236290204026,-0.21511007226048526,False,False,False,False,0.33951622071234805,6.450808193534613,19.0,0.34952104850694127,0.27859241056303025,0.272584824192147,26.67834341293201,43.124679629225284,75.50012984732166,76.0,170.0,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003983725247293846,2025-10-06,AMZN
2025-10-07,AMZN,221.77999877929688,0.003983725247293846,0.015510877718191152,0.00633228292302257,-0.013039023009410733,0.008067800117405932,-0.011702709034319914,0.0033205741638684394,0.005754809138367012,-0.014681155695939418,0.008568600620038636,0.008915413698884213,0.013155424147522719,0.32797212854677793,-1.065453229254927,True,False,False,False,0.0,0.0,0.0,0.3371709103803711,0.31600679868615855,0.3074123412152701,15.825924994889645,37.45154587412253,75.18203123705462,47.0,126.0,241.0,1,1,1,0,0,0,0,0,0,0,0,0,0.015510877718191152,2025-10-07,AMZN
2025-10-08,AMZN,225.22000122070312,0.015510877718191152,0.01118907849570383,0.003983725247293846,0.00633228292302257,-0.013039023009410733,0.004827606336181178,0.01466905818464137,0.019039697927176302,0.0017391079142701216,0.010543587926097903,0.01000413249105945,0.011805103917276847,0.40505540632401155,0.014624560628640372,False,True,False,False,0.0,0.0,0.0,0.33951622071234805,0.34952104850694127,0.27859241056303025,6.450808193534613,26.67834341293201,43.124679629225284,19.0,76.0,170.0,1,1,1,0,0,0,0,0,0,0,0,0,0.01118907849570383,2025-10-08,AMZN
2025-10-09,AMZN,227.7400054931641,0.01118907849570383,-0.04992539782966621,0.015510877718191152,0.003983725247293846,0.00633228292302257,0.008067800117405932,0.021118265433557548,0.02598990320504968,0.013445736512958995,0.010917738508233403,0.009438898523266641,0.012116015598529801,0.44487044860994407,-0.03488790154834566,False,False,True,False,0.0,0.0,0.0,0.0,0.33717091038037106,0.31600679868615855,0.0,15.825924994889645,37.45154587412253,0.0,47.0,126.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.04992539782966621,2025-10-09,AMZN
2025-10-10,AMZN,216.3699951171875,-0.04992539782966621,0.017100394188331425,0.01118907849570383,0.015510877718191152,0.003983725247293846,-0.013039023009410733,-0.02712207540389433,-0.023733272484525836,-0.034620630956863185,0.026837312333338945,0.01946120569526211,0.016378871957495905,0.36414091674389276,1.54109928409395,False,False,False,True,0.0,0.0,0.0,0.0,0.33951622071234805,0.34952104850694127,0.0,6.450808193534613,26.67834341293201,0.0,19.0,76.0,1,1,1,1,0,0,1,0,0,1,0,0,0.017100394188331425,2025-10-10,AMZN
2025-10-13,AMZN,220.07000732421875,0.017100394188331425,-0.016721987604375044,-0.04992539782966621,0.01118907849570383,0.015510877718191152,0.00633228292302257,-0.009746369837599023,-0.006096982607902479,-0.015617596126876299,0.02813229749650991,0.01998950766232835,0.016537302019435682,0.4916274382987668,-0.7253019850421167,False,False,False,False,0.3111654962413013,21.78158473689109,70.0,0.3111654962413013,0.3111654962413013,0.32850243900068116,21.78158473689109,21.78158473689109,37.60750973178074,70.0,70.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016721987604375044,2025-10-13,AMZN
2025-10-14,AMZN,216.38999938964844,-0.016721987604375044,-0.003789417568938358,0.017100394188331425,-0.04992539782966621,0.01118907849570383,0.003983725247293846,-0.021559257555645805,-0.02131143557494919,-0.02824027001358731,0.028835651121963325,0.02035433620866496,0.016503188398000114,0.4538647069039578,-0.2361226584612333,True,False,False,False,0.35191843030905284,9.501797618344426,27.0,0.3315419632751771,0.33154196327517704,0.3342000490875674,31.283382355235517,31.283382355235517,37.73419054877013,97.0,97.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003789417568938358,2025-10-14,AMZN
2025-10-15,AMZN,215.57000732421875,-0.003789417568938358,-0.00510277898660183,-0.016721987604375044,0.017100394188331425,-0.04992539782966621,0.015510877718191152,-0.01668580453493429,-0.022783701118203825,-0.02842125162067377,0.02668740045311454,0.020249762889892043,0.01643012159692164,0.46787868040870356,-0.2310091742481128,False,True,False,False,0.33525177353429936,14.415826261974873,43.0,0.33277856669488454,0.33277856669488454,0.33277856669488454,45.69920861721039,45.69920861721039,45.69920861721039,140.0,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00510277898660183,2025-10-15,AMZN
2025-10-16,AMZN,214.47000122070312,-0.00510277898660183,-0.006667636156250767,-0.003789417568938358,-0.016721987604375044,0.017100394188331425,0.01118907849570383,-0.00971492808154173,-0.024258192355750885,-0.02971434772907089,0.024606726742963818,0.01993877822899262,0.016428522935166195,0.433005389509877,-0.4842108747132126,False,False,True,False,0.43681250191202353,22.2774375975132,51.0,0.3746609019184586,0.35878705049916926,0.35878705049916926,46.195061477832496,67.97664621472359,67.97664621472359,121.0,191.0,191.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006667636156250767,2025-10-16,AMZN
2025-08-19,GOOGL,201.389892578125,-0.009483995050079685,-0.011162432582165205,-0.0019616729992225634,0.004730436677748973,0.004852378555552539,0.01164177550810308,-0.005937596928948907,0.0017195456105600915,0.022310657023745906,0.006534757908594184,0.009891390246370526,0.012704081940380365,0.5873791212076689,-0.8358769401061512,True,False,False,False,0.09856403598530313,5.8152781231328845,59.0,0.09856403598530313,0.09856403598530313,0.09856403598530313,5.8152781231328845,5.8152781231328845,5.8152781231328845,59.0,59.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011162432582165205,2025-08-19,GOOGL
2025-08-20,GOOGL,199.1418914794922,-0.011162432582165205,0.0021573120696150028,-0.009483995050079685,-0.0019616729992225634,0.004730436677748973,-0.006786597929936855,-0.014467530800336803,-0.011049527743931975,0.008574312450561727,0.00758922296887241,0.010792450606384556,0.012946788708363464,0.6402122445494949,-0.4074141363496174,False,True,False,False,0.35234323338690127,15.503102269023657,44.0,0.2254536346861022,0.2254536346861022,0.2254536346861022,21.31838039215654,21.31838039215654,21.31838039215654,103.0,103.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021573120696150028,2025-08-20,GOOGL
2025-08-21,GOOGL,199.57150268554688,0.0021573120696150028,0.031739678470673605,-0.011162432582165205,-0.009483995050079685,-0.0019616729992225634,0.004852378555552539,-0.009215928330997936,-0.010501825611065385,0.008815447193868398,0.006999988537010086,0.010792271038063794,0.012816595402039813,0.7201499384789938,-1.4064089526352823,False,False,True,False,0.0,0.0,0.0,0.2254536346861022,0.2254536346861022,0.2254536346861022,21.31838039215654,21.31838039215654,21.31838039215654,103.0,103.0,103.0,1,1,1,0,0,0,0,0,0,0,0,0,0.031739678470673605,2025-08-21,GOOGL
2025-08-22,GOOGL,205.9058380126953,0.031739678470673605,0.011645408839101368,0.0021573120696150028,-0.011162432582165205,-0.009483995050079685,0.004730436677748973,0.0200152166514862,0.018548246533171886,0.03745279993559203,0.017356321628803937,0.012500762700716844,0.014435125494017476,0.7250517269632843,1.3753005404641518,False,False,False,True,0.0,0.0,0.0,0.35234323338690127,0.2254536346861022,0.2254536346861022,15.503102269023657,21.31838039215654,21.31838039215654,44.0,103.0,103.0,1,1,1,0,0,0,0,0,0,0,0,0,0.011645408839101368,2025-08-22,GOOGL
2025-08-25,GOOGL,208.3036956787109,0.011645408839101368,-0.006475164325745131,0.031739678470673605,0.0021573120696150028,-0.011162432582165205,-0.0019616729992225634,0.02682176288310001,0.02660941101109504,0.045348233094492985,0.01759446584321089,0.01271007297665356,0.0144653728992196,0.759970488904601,-0.1259189076374674,False,False,False,False,0.0,0.0,0.0,0.0,0.2254536346861022,0.2254536346861022,0.0,21.31838039215654,21.31838039215654,0.0,103.0,103.0,1,1,1,1,0,0,1,0,0,1,0,0,-0.006475164325745131,2025-08-25,GOOGL
2025-08-26,GOOGL,206.95489501953125,-0.006475164325745131,0.0016413777604891155,0.011645408839101368,0.031739678470673605,0.0021573120696150028,-0.009483995050079685,0.0146063105673504,0.018057032888378455,0.03562229841077813,0.017018143155318056,0.012749302256915165,0.01434044455461135,0.7084123549375556,-0.2365290957811302,True,False,False,False,0.0,0.0,0.0,0.0,0.35234323338690127,0.2254536346861022,0.0,15.503102269023657,21.31838039215654,0.0,44.0,103.0,1,1,1,1,0,0,1,0,0,1,0,0,0.0016413777604891155,2025-08-26,GOOGL
2025-08-27,GOOGL,207.29458618164065,0.0016413777604891155,0.020050189698274323,-0.006475164325745131,0.011645408839101368,0.031739678470673605,-0.011162432582165205,0.008212220537934245,0.01696903946901296,0.03449044431872417,0.01467021109566155,0.012382688530359672,0.014340936081209144,0.7074188826880823,-0.8563002798188837,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.2254536346861022,0.0,0.0,21.31838039215654,0.0,0.0,103.0,1,1,1,1,1,0,1,1,0,1,1,0,0.020050189698274323,2025-08-27,GOOGL
2025-08-28,GOOGL,211.4508819580078,0.020050189698274323,0.00600073100443832,0.0016413777604891155,-0.006475164325745131,0.011645408839101368,0.0021573120696150028,0.01667886130517826,0.03295460044504206,0.05006463711989095,0.015023546360322352,0.013544989904932548,0.013405163645634648,0.6989880207288408,0.5556499867144679,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.35234323338690127,0.0,0.0,15.503102269023657,0.0,0.0,44.0,1,1,1,1,1,0,1,1,0,1,1,0,0.00600073100443832,2025-08-28,GOOGL
2025-08-29,GOOGL,212.71974182128903,0.00600073100443832,-0.007326982143995853,0.020050189698274323,0.0016413777604891155,-0.006475164325745131,0.031739678470673605,0.016121643968197263,0.034603387171079136,0.050170528402941894,0.010028296893977563,0.013555551576849725,0.012601197278299697,0.7244631033629932,1.6199374950210161,False,False,False,True,0.15621907305386332,2.8119433149695396,18.0,0.15621907305386332,0.15621907305386332,0.15621907305386332,2.8119433149695396,2.8119433149695396,2.8119433149695396,18.0,18.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007326982143995853,2025-08-29,GOOGL
